,year,province,health,social_media,sex,birth_year,immigrant,marital_status,education,emp_status,sector,social_class,life_satis,age,employed,female
3868,2020,CA-NL Terre-Neuve-et-Labrador,Very good,Daily,Female,1963,I am born in this country,Divorced,Post-secondary non-tertiary education (ISCED 4),Unemployed,Private business or industry,Working class,10,57,0,1
3869,2020,CA-MB Manitoba,Poor,Daily,Male,1980,I am an immigrant to this country (born outside this country),Married,Master or equivalent (ISCED 7),Self employed,Private non-profit organization,Upper middle class,5,40,0,0
3870,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1957,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Lower middle class,7,63,0,1
3871,2020,CA-MB Manitoba,Good,Never,Female,1960,I am born in this country,Married,Primary education (ISCED 1),Retired/pensioned,Private business or industry,Working class,9,60,0,1
3872,2020,CA-BC Colombie-Britannique,Very good,Less than monthly,Male,1948,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Upper middle class,9,72,0,0
3873,2020,CA-BC Colombie-Britannique,Very good,Never,Male,1955,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Government or public institution,Upper middle class,8,65,0,0
3874,2020,CA-SK Saskatchewan,Good,Daily,Female,1974,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Self employed,Private non-profit organization,Working class,8,46,0,1
3875,2020,CA-PE Ile-du-Prince-Edouard,Very good,Daily,Female,1958,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Working class,8,62,1,1
3876,2020,CA-BC Colombie-Britannique,Poor,Never,Male,1980,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Unemployed,Government or public institution,Lower middle class,1,40,0,0
3877,2020,CA-QC Quebec,Very good,Daily,Male,1968,I am an immigrant to this country (born outside this country),Married,Doctoral or equivalent (ISCED 8),Part time (less than 30 hours a week),Government or public institution,Upper middle class,9,52,0,0
3878,2020,CA-NB Nouveau-Brunswick,Poor,Never,Male,1974,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private business or industry,Lower middle class,2,46,0,0
3879,2020,CA-NS Nouvelle-Ecosse,Fair,Daily,Female,1971,I am born in this country,Living together as married,Master or equivalent (ISCED 7),Full time (30 hours a week or more),Private business or industry,Working class,5,49,1,1
3880,2020,CA-NL Terre-Neuve-et-Labrador,Good,Daily,Male,1942,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Retired/pensioned,Government or public institution,Upper middle class,9,78,0,0
3881,2020,CA-BC Colombie-Britannique,Fair,Daily,Female,1970,I am born in this country,Married,Upper secondary education (ISCED 3),Homemaker not otherwise employed,Private business or industry,Upper middle class,8,50,0,1
3882,2020,CA-BC Colombie-Britannique,Good,Weekly,Female,1952,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Upper middle class,8,68,0,1
3883,2020,CA-BC Colombie-Britannique,Very good,Daily,Female,1981,I am born in this country,Single,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Lower middle class,7,39,1,1
3884,2020,CA-NL Terre-Neuve-et-Labrador,Very poor,Daily,Female,1975,I am born in this country,Married,Don't know,Other,Private business or industry,Lower middle class,8,45,0,1
3885,2020,CA-NB Nouveau-Brunswick,Good,Daily,Male,1982,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Working class,7,38,1,0
3886,2020,CA-BC Colombie-Britannique,Very good,Daily,Female,1943,I am born in this country,Widowed,Short-cycle tertiary education (ISCED 5),Retired/pensioned,Private business or industry,Lower middle class,9,77,0,1
3887,2020,CA-MB Manitoba,Good,Monthly,Female,1997,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Student,Private non-profit organization,Lower middle class,7,23,0,1
3888,2020,CA-MB Manitoba,Good,Weekly,Male,1960,I am an immigrant to this country (born outside this country),Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Private business or industry,Lower middle class,8,60,1,0
3889,2020,CA-MB Manitoba,Fair,Daily,Male,1951,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Lower middle class,7,69,0,0
3890,2020,CA-MB Manitoba,Fair,Daily,Female,1949,I am born in this country,Single,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Lower middle class,8,71,0,1
3891,2020,CA-QC Quebec,Very good,Daily,Female,1950,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Private non-profit organization,Upper middle class,9,70,0,1
3892,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1996,I am an immigrant to this country (born outside this country),Single,Post-secondary non-tertiary education (ISCED 4),Student,Government or public institution,Lower middle class,6,24,0,1
3893,2020,CA-BC Colombie-Britannique,Very good,Less than monthly,Male,1966,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Upper middle class,9,54,1,0
3894,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1960,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Full time (30 hours a week or more),Government or public institution,Lower middle class,8,60,1,1
3895,2020,CA-NL Terre-Neuve-et-Labrador,Very good,Daily,Female,1962,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Working class,9,58,1,1
3896,2020,CA-BC Colombie-Britannique,Very poor,Daily,Male,1941,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Working class,8,79,0,0
3897,2020,CA-NS Nouvelle-Ecosse,Very good,Daily,Female,1983,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Working class,9,37,1,1
3898,2020,CA-NL Terre-Neuve-et-Labrador,Very good,Daily,Male,1953,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Private business or industry,Upper middle class,8,67,0,0
3899,2020,CA-NS Nouvelle-Ecosse,Good,Daily,Male,1984,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Unemployed,Private business or industry,Upper middle class,6,36,0,0
3900,2020,CA-PE Ile-du-Prince-Edouard,Very good,Daily,Female,1983,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Private business or industry,Working class,8,37,1,1
3901,2020,CA-QC Quebec,Very good,Daily,Female,1956,I am born in this country,Living together as married,Post-secondary non-tertiary education (ISCED 4),Full time (30 hours a week or more),Government or public institution,Upper middle class,9,64,1,1
3902,2020,CA-NS Nouvelle-Ecosse,Good,Daily,Female,1961,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Lower middle class,8,59,0,1
3903,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1982,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,6,38,1,0
3904,2020,CA-BC Colombie-Britannique,Good,Daily,Male,1966,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private business or industry,Working class,7,54,0,0
3905,2020,CA-QC Quebec,Good,Daily,Female,1975,I am born in this country,Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Not applicable; Never had a job,Upper middle class,7,45,1,1
3906,2020,CA-NL Terre-Neuve-et-Labrador,Fair,Daily,Male,1942,I am born in this country,Married,Doctoral or equivalent (ISCED 8),Retired/pensioned,Private business or industry,Lower middle class,8,78,0,0
3907,2020,CA-BC Colombie-Britannique,Fair,Less than monthly,Male,1983,I am born in this country,Divorced,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Not applicable; Never had a job,Lower middle class,8,37,1,0
3908,2020,CA-NL Terre-Neuve-et-Labrador,Good,Daily,Female,1999,I am born in this country,Single,Lower secondary education (ISCED 2),Student,Not applicable; Never had a job,Working class,7,21,0,1
3909,2020,CA-QC Quebec,Good,Daily,Female,1952,I am born in this country,Living together as married,Bachelor or equivalent (ISCED 6),Retired/pensioned,Government or public institution,Lower middle class,8,68,0,1
3910,2020,CA-QC Quebec,Good,Monthly,Male,1971,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Private business or industry,Lower middle class,9,49,1,0
3911,2020,CA-NB Nouveau-Brunswick,Good,Never,Male,1948,I am born in this country,Married,Bachelor or equivalent (ISCED 6),Part time (less than 30 hours a week),Private business or industry,Upper middle class,9,72,0,0
3912,2020,CA-BC Colombie-Britannique,Very good,Daily,Male,1978,I am an immigrant to this country (born outside this country),Married,Doctoral or equivalent (ISCED 8),Full time (30 hours a week or more),Government or public institution,Upper middle class,8,42,1,0
3913,2020,CA-BC Colombie-Britannique,Good,Never,Female,1976,I am born in this country,Divorced,Post-secondary non-tertiary education (ISCED 4),Part time (less than 30 hours a week),Private business or industry,Lower class,5,44,0,1
3914,2020,CA-BC Colombie-Britannique,Poor,Never,Male,1971,I am an immigrant to this country (born outside this country),Married,Post-secondary non-tertiary education (ISCED 4),Other,Private business or industry,Lower middle class,5,49,0,0
3915,2020,CA-BC Colombie-Britannique,Good,Daily,Female,1960,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Unemployed,Government or public institution,Working class,6,60,0,1
3916,2020,CA-BC Colombie-Britannique,Good,Never,Female,1955,I am an immigrant to this country (born outside this country),Married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Upper middle class,8,65,0,1
3917,2020,CA-MB Manitoba,Good,Never,Female,1948,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Retired/pensioned,Private business or industry,Working class,5,72,0,1
3918,2020,CA-BC Colombie-Britannique,Good,Never,Male,1935,I am born in this country,Divorced,Upper secondary education (ISCED 3),Retired/pensioned,Government or public institution,Lower middle class,7,85,0,0
3919,2020,CA-BC Colombie-Britannique,Good,Never,Female,1962,I am an immigrant to this country (born outside this country),Married,Upper secondary education (ISCED 3),Full time (30 hours a week or more),Private business or industry,Upper middle class,8,58,1,1
3920,2020,CA-BC Colombie-Britannique,Good,Less than monthly,Male,1948,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Lower middle class,7,72,0,0
3921,2020,CA-NS Nouvelle-Ecosse,Fair,Daily,Female,1985,I am born in this country,Single,Post-secondary non-tertiary education (ISCED 4),Other,Not applicable; Never had a job,Lower class,5,35,0,1
3922,2020,CA-BC Colombie-Britannique,Very good,Daily,Male,1978,I am an immigrant to this country (born outside this country),Married,Bachelor or equivalent (ISCED 6),Full time (30 hours a week or more),Government or public institution,Upper middle class,9,42,1,0
3923,2020,CA-NL Terre-Neuve-et-Labrador,Good,Daily,Female,1974,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Self employed,Private business or industry,Upper middle class,9,46,0,1
3924,2020,CA-NB Nouveau-Brunswick,Poor,Daily,Female,1957,I am born in this country,Married,Upper secondary education (ISCED 3),Retired/pensioned,Private business or industry,Working class,8,63,0,1
3925,2020,CA-QC Quebec,Good,Daily,Female,1985,I am born in this country,Married,Post-secondary non-tertiary education (ISCED 4),Self employed,Private business or industry,Lower middle class,8,35,0,1
3926,2020,CA-NL Terre-Neuve-et-Labrador,Good,Daily,Female,1960,I am born in this country,Married,Short-cycle tertiary education (ISCED 5),Retired/pensioned,Government or public institution,Upper middle class,8,60,0,1
3927,2020,CA-NS Nouvelle-Ecosse,Very good,Daily,Female,1954,I am born in this country,Married,Master or equivalent (ISCED 7),Retired/pensioned,Government or public institution,Lower middle class,9,66,0,1
3928,2020,CA-NB Nouveau-Brunswick,Very good,Never,Male,1962,I am born in this country,Married,Master or equivalent (ISCED 7),Retired/pensioned,Government or public institution,Upper middle class,7,58,0,0
